route_code,stop_code,stop_name,latitude,longitude,zone_code,sequence,transport_type,zone_id,hex_color
804,ASOT2,Alto De Soutelo,41.166278,-8.546333,GDM1,19,BUS,12,#A347FF
804,INFS2,Infante Santo,41.167333,-8.548861,GDM1,20,BUS,12,#A347FF
804,OTH2,Outeirinho,41.168694,-8.551806,GDM1,21,BUS,12,#A347FF
804,STBX2,Soutelo Baixo,41.168833,-8.554833,GDM1,22,BUS,12,#A347FF
804,SCT2,S. Caetano,41.168667,-8.559167,GDM1,23,BUS,12,#A347FF
804,MEIR,Meiral,41.167806,-8.562806,GDM1,24,BUS,12,#A347FF
804,SR6,S. Roque,41.167004,-8.566742,PRT3,25,BUS,12,#A347FF
804,SR5,S. Roque (circunv.),41.167667,-8.569023,PRT3,26,BUS,12,#A347FF
804,FBC2,Fábrica Do Cobre,41.170495,-8.56884,PRT3,27,BUS,12,#A347FF
804,VLC2,Vila Cova,41.173028,-8.567403,PRT3,28,BUS,12,#A347FF
804,PQN2,Parque Nascente,41.174373,-8.56728,PRT3,29,BUS,12,#A347FF
804,RNH2,Ranha,41.177545,-8.568025,PRT3,30,BUS,12,#A347FF
804,RBD2,Rebordãos,41.18018,-8.572253,PRT3,31,BUS,12,#A347FF
804,VRZL2,Varziela,41.181082,-8.576359,PRT3,32,BUS,12,#A347FF
804,ARSR1,Rot. Da Areosa,41.18065,-8.581241,PRT3,33,BUS,12,#A347FF
804,ARS5,Areosa,41.181499,-8.583984,PRT3,34,BUS,12,#A347FF
804,ENX2,Enxurreiras,41.179851,-8.588559,PRT3,35,BUS,12,#A347FF
804,ASP4,Asprela,41.182194,-8.596472,PRT3,36,BUS,12,#A347FF
804,HSJ10,Hosp. S. João (circunvalação),41.183111,-8.59975,PRT3,37,BUS,12,#A347FF
804,IPO4,Ipo (circunval.),41.183915,-8.604387,PRT3,38,BUS,12,#A347FF
804,0HSJ9,Hosp. S. João (circunvalação),41.18298,-8.60045,PRT3,39,BUS,12,#A347FF
205,CMP2,Campanhã,41.148467,-8.586038,PRT1,1,BUS,12,#187EC2
205,PBSS2,Pinto Bessa,41.148929,-8.588337,PRT1,2,BUS,12,#187EC2
205,CSS3,Capela S.ra Saúde,41.147495,-8.589031,PRT1,3,BUS,12,#187EC2
205,CMP4,Campanhã,41.147242,-8.587322,PRT1,4,BUS,12,#187EC2
205,NDA1,Noeda,41.146187,-8.584223,PRT1,5,BUS,12,#187EC2
205,EDP1,Edp,41.145413,-8.579668,PRT1,6,BUS,12,#187EC2
205,FRX2,Freixo,41.146556,-8.579402,PRT3,7,BUS,12,#187EC2
205,BNJ2,Bonjóia,41.151771,-8.574743,PRT3,8,BUS,12,#187EC2
205,LGT4,Lagarteiro,41.155772,-8.571387,PRT3,9,BUS,12,#187EC2
205,BCP2,Br.cerco Porto,41.157486,-8.56999,PRT3,10,BUS,12,#187EC2
205,PNG2,Pego Negro,41.159043,-8.566491,PRT3,11,BUS,12,#187EC2
205,BRB4,Bernardim Ribeiro,41.164699,-8.565715,PRT3,12,BUS,12,#187EC2
205,SR6,S. Roque,41.167004,-8.566742,PRT3,13,BUS,12,#187EC2
205,SR5,S. Roque (circunv.),41.167667,-8.569023,PRT3,14,BUS,12,#187EC2
205,FBC2,Fábrica Do Cobre,41.170495,-8.56884,PRT3,15,BUS,12,#187EC2
205,VLC2,Vila Cova,41.173028,-8.567403,PRT3,16,BUS,12,#187EC2
205,PQN2,Parque Nascente,41.174373,-8.56728,PRT3,17,BUS,12,#187EC2
205,RNH2,Ranha,41.177545,-8.568025,PRT3,18,BUS,12,#187EC2
205,RBD2,Rebordãos,41.18018,-8.572253,PRT3,19,BUS,12,#187EC2
205,VRZL2,Varziela,41.181082,-8.576359,PRT3,20,BUS,12,#187EC2
205,ARSR1,Rot. Da Areosa,41.18065,-8.581241,PRT3,21,BUS,12,#187EC2
205,ARS5,Areosa,41.181499,-8.583984,PRT3,22,BUS,12,#187EC2
205,ENX2,Enxurreiras,41.179851,-8.588559,PRT3,23,BUS,12,#187EC2
205,ASP4,Asprela,41.182194,-8.596472,PRT3,24,BUS,12,#187EC2
205,HSJ12,Hosp. S. João (circunvalação),41.183316,-8.600639,PRT3,25,BUS,12,#187EC2
205,IPO5,Ipo (circunval.),41.184504,-8.605666,PRT3,26,BUS,12,#187EC2
205,ST2,S. Tomé,41.184467,-8.610195,PRT3,27,BUS,12,#187EC2
205,AML3,Amial,41.183612,-8.612394,PRT3,28,BUS,12,#187EC2
205,CPU2,Capuchinhos,41.182833,-8.617728,PRT2,29,BUS,12,#187EC2
205,VNC2,Via Norte (circ.),41.180686,-8.622023,PRT2,30,BUS,12,#187EC2
205,MTB2,Mte Burgos (circ.),41.179725,-8.628657,PRT2,31,BUS,12,#187EC2
205,CNG2,Congostas,41.180129,-8.633981,PRT2,32,BUS,12,#187EC2
205,BRSE2,Br. Sto. Eugénio,41.181501,-8.636394,PRT2,33,BUS,12,#187EC2
205,QTL2,Quartel Militar,41.182502,-8.638189,PRT2,34,BUS,12,#187EC2
205,AV2,Alto Do Viso,41.184253,-8.641361,PRT2,35,BUS,12,#187EC2
205,RSR2,R. Do Senhor,41.183335,-8.645227,PRT2,36,BUS,12,#187EC2
205,SRP2,S.ra Penha,41.180957,-8.649583,PRT2,37,BUS,12,#187EC2
205,RUL2,Ruela,41.179559,-8.652003,PRT2,38,BUS,12,#187EC2
205,RAEP3,Rot. A.e.p.,41.178495,-8.654366,PRT2,39,BUS,12,#187EC2
205,PREC2,Preciosa,41.177691,-8.65697,PRT2,40,BUS,12,#187EC2
205,AZC3,Azenha De Cima,41.177161,-8.660681,PRT2,41,BUS,12,#187EC2
205,LDD9,Lidador /hospital,41.177926,-8.662621,PRT2,42,BUS,12,#187EC2
205,QTI,Quinta Ingleses,41.17933,-8.666529,PRT2,43,BUS,12,#187EC2
205,REAL1,Real,41.176097,-8.670674,PRT2,44,BUS,12,#187EC2
205,TVLR1,Teatro Vilarinha,41.173643,-8.673526,PRT2,45,BUS,12,#187EC2
205,PQC1,Parque Da Cidade,41.171805,-8.677634,PRT2,46,BUS,12,#187EC2
205,DAH1,D.afonso Henriques,41.172678,-8.681454,PRT2,47,BUS,12,#187EC2
205,DAFC1,Dr. Afonso Cordeiro,41.173766,-8.685467,PRT2,48,BUS,12,#187EC2
205,PCID4,Pr. Cid. Salvador,41.173831,-8.688959,PRT2,49,BUS,12,#187EC2
205,ETRP2,Edif. Transparente,41.171792,-8.687763,PRT2,50,BUS,12,#187EC2
205,CQ8,Castelo Do Queijo,41.167837,-8.689456,PRT2,51,BUS,12,#187EC2
604,HSJ3,Hosp. S. João (metro),41.183283,-8.602126,PRT3,1,BUS,12,#00AC00
604,RCA,Ricardo Alves,41.183757,-8.596865,MAI1,2,BUS,12,#00AC00
604,FEL1,Feliciana,41.186294,-8.596782,MAI1,3,BUS,12,#00AC00
604,CVD1,Cavadas,41.188511,-8.596893,MAI1,4,BUS,12,#00AC00
604,ISCP1,Iscap,41.189065,-8.59878,MAI1,5,BUS,12,#00AC00
604,DRB1,Dr. Barros,41.189442,-8.601607,MAI1,6,BUS,12,#00AC00
604,OG1,Oliveira Gaio,41.189833,-8.603833,MAI1,7,BUS,12,#00AC00
604,MOD1,Moalde,41.19062,-8.60606,MAI1,8,BUS,12,#00AC00
604,SMM4,S. Mamede,41.192716,-8.607943,MAI1,9,BUS,12,#00AC00
604,LARJ1,Laranjeiras,41.195083,-8.605278,MAI1,10,BUS,12,#00AC00
604,ESAS1,Esc.sec.abel Salazar,41.197436,-8.605353,MAI1,11,BUS,12,#00AC00
604,SSD1,Santos Dias,41.198247,-8.607184,MAI1,12,BUS,12,#00AC00
604,ASZ3,Abel Salazar,41.199276,-8.608729,MAI1,13,BUS,12,#00AC00
604,ZOID1,Zona Industrial,41.202564,-8.608703,MAI1,14,BUS,12,#00AC00
604,CNV1,Cemitério Novo,41.204278,-8.608438,MAI1,15,BUS,12,#00AC00
604,AZN1,Azenha Nova,41.207357,-8.607822,MAI1,16,BUS,12,#00AC00
604,MALM1,Malmequeres,41.209565,-8.605132,MAI1,17,BUS,12,#00AC00
604,MTA3,Mouta,41.211299,-8.604089,MAI1,18,BUS,12,#00AC00
604,ARCO1,Arco,41.213723,-8.601589,MAI1,19,BUS,12,#00AC00
604,GUFE1,Gueifães (esc.eb2/3),41.2145,-8.600096,MAI1,20,BUS,12,#00AC00
604,FLO1,Flores,41.21692,-8.599542,MAI1,21,BUS,12,#00AC00
604,GUFS1,Gueifães,41.218165,-8.602785,MAI1,22,BUS,12,#00AC00
604,PDAM3,Padre Américo,41.21935,-8.604706,MAI1,23,BUS,12,#00AC00
604,SM3,Sá E Melo,41.221142,-8.607874,MAI1,24,BUS,12,#00AC00
604,HB1,Henrique Barros,41.223474,-8.60812,MAI1,25,BUS,12,#00AC00
604,5OTB3,5 De Outubro,41.225617,-8.610018,MAI1,26,BUS,12,#00AC00
604,LVR3,Rot.lavrador,41.226084,-8.615673,MAI1,27,BUS,12,#00AC00
604,SL2,Santos Leite,41.227452,-8.618636,MAI1,28,BUS,12,#00AC00
604,IMAI1,Igreja Da Maia,41.230496,-8.621002,MAI1,29,BUS,12,#00AC00
604,LAGE3,Lage,41.230227,-8.619275,MAI1,30,BUS,12,#00AC00
604,LUCM1,Luis Camões,41.232816,-8.618742,MAI1,31,BUS,12,#00AC00
604,SBO1,Sobreiro,41.233959,-8.620478,MAI1,32,BUS,12,#00AC00
604,MAIA,Maia,41.23278,-8.623858,MAI1,33,BUS,12,#00AC00
604,VBR2,Visconde Barreiros,41.232639,-8.627364,MAI1,34,BUS,12,#00AC00
604,JZOO1,Jardim Zoológico,41.233692,-8.629578,MAI1,35,BUS,12,#00AC00
604,MAIZ,Maia (zoo),41.235976,-8.630228,MAI1,36,BUS,12,#00AC00
604,QTAD2,Quinta Andorinhas,41.23801,-8.630863,MAI1,37,BUS,12,#00AC00
604,CCA1,Cons.costa Aroso,41.238883,-8.632815,MAI1,38,BUS,12,#00AC00
604,GDM12,Godim,41.241368,-8.637522,MAI2,39,BUS,12,#00AC00
604,GU2,Guarda,41.246131,-8.639038,MAI2,40,BUS,12,#00AC00
604,CHC2,Châncidro,41.247782,-8.643018,MAI2,41,BUS,12,#00AC00
604,PMVA2,Primavera,41.246703,-8.645962,MAI2,42,BUS,12,#00AC00
604,PDM2,Padrão Moreira,41.245807,-8.647828,MAI2,43,BUS,12,#00AC00
604,PDM3,Padrão Moreira,41.24684,-8.648789,MAI2,44,BUS,12,#00AC00
604,PDM4,Padrão De Moreira,41.246666,-8.648859,MAI2,45,BUS,12,#00AC00
604,RAL4,Real,41.244105,-8.648533,MAI2,46,BUS,12,#00AC00
604,QTM2,Quinta De Moreira,41.23822,-8.64818,MAI1,47,BUS,12,#00AC00
604,STLZ3,Crestins (sta. Luzia),41.235023,-8.650474,MAI1,48,BUS,12,#00AC00
604,SEND1,Sendal,41.233392,-8.65274,MAI1,49,BUS,12,#00AC00
604,CRTM1,Crestins (metro),41.23158,-8.655135,VCD8,50,BUS,12,#00AC00
604,ESTR1,Rua Da Estrada,41.232509,-8.66067,VCD8,51,BUS,12,#00AC00
604,ZIND3,Zona Industrial,41.232642,-8.665333,VCD8,52,BUS,12,#00AC00
604,BRRO3,Barreiro,41.233713,-8.669047,VCD8,53,BUS,12,#00AC00
604,PRU1,Pedras Rubras,41.238455,-8.66656,VCD8,54,BUS,12,#00AC00
604,AEPT1,Aeroporto,41.236983,-8.670087,VCD8,55,BUS,12,#00AC00
907,VDE,Vila D Este,41.096306,-8.5905,VNG2,1,BUS,12,#FF7900
907,UVDE2,Urb. Vila D'este,41.096981,-8.587996,VNG2,2,BUS,12,#FF7900
907,MIM2,Mimosas,41.099873,-8.589595,VNG2,3,BUS,12,#FF7900
907,SALM2,Salgueiro Maia,41.101694,-8.589472,VNG2,4,BUS,12,#FF7900
907,MV2,Monte Da Virgem,41.103634,-8.58873,VNG2,5,BUS,12,#FF7900
907,HSS2,Hosp. Santos Silva,41.105687,-8.591176,VNG2,6,BUS,12,#FF7900
907,EMZ2,Egas Moniz,41.108,-8.593972,VNG2,7,BUS,12,#FF7900
907,SRD2,Sardoal,41.109085,-8.596588,VNG1,8,BUS,12,#FF7900
907,EBSR2,Esc. Eb 2/3 S Reis,41.110744,-8.598278,VNG1,9,BUS,12,#FF7900
907,RTP2,Rtp,41.1124,-8.6001,VNG1,10,BUS,12,#FF7900
907,CRVL,Cravel,41.113996,-8.602444,VNG1,11,BUS,12,#FF7900
907,CCC2,Clube Caçadores,41.115021,-8.604594,VNG1,12,BUS,12,#FF7900
907,SO2,Sto. Ovídio,41.116139,-8.607194,VNG1,13,BUS,12,#FF7900
907,LGET2,L. Estevão Torres,41.118328,-8.608501,VNG1,14,BUS,12,#FF7900
907,CSSR2,C. Saúde S. Reis,41.120611,-8.60975,VNG1,15,BUS,12,#FF7900
907,SRRS2,Soares Dos Reis,41.123399,-8.611721,VNG1,16,BUS,12,#FF7900
907,BRRS,Barrosa,41.125056,-8.612389,VNG1,17,BUS,12,#FF7900
907,TCVC,Tv.conselheiro Veloso Da Cruz,41.125472,-8.614917,VNG1,18,BUS,12,#FF7900
907,ALPR1,Alféres Pereira,41.124278,-8.616278,VNG1,19,BUS,12,#FF7900
907,VDV2,Visconde Devesas,41.12253,-8.61449,VNG1,20,BUS,12,#FF7900
907,INFH2,Infante D.henrique,41.120361,-8.615333,VNG1,21,BUS,12,#FF7900
907,TELH2,Telheira,41.117694,-8.619222,VNG1,22,BUS,12,#FF7900
907,GSHP2,Gaiashopping,41.118806,-8.622194,VNG1,23,BUS,12,#FF7900
907,MAKR6,Makro,41.119783,-8.627671,VNG1,24,BUS,12,#FF7900
907,RSMT2,R. Sr Matosinhos,41.117778,-8.628028,VNG1,25,BUS,12,#FF7900
907,TMTS2,Tv. Matas,41.118806,-8.630083,VNG1,26,BUS,12,#FF7900
907,RMT3,R. Das Matas,41.120861,-8.632861,VNG1,27,BUS,12,#FF7900
907,LGDM2,L. Domingos Matos,41.12243,-8.63267,VNG1,28,BUS,12,#FF7900
907,COB3,Coimbrões,41.12425,-8.631417,VNG1,29,BUS,12,#FF7900
907,LV2,Lavouras,41.125778,-8.631917,VNG1,30,BUS,12,#FF7900
907,PRMR2,Pr. M. Silva Reis,41.127882,-8.631928,VNG1,31,BUS,12,#FF7900
907,MJP2,Major Pála,41.13064,-8.63113,VNG1,32,BUS,12,#FF7900
907,LGM2,Lgo. Montinho,41.134583,-8.630667,VNG1,33,BUS,12,#FF7900
907,AH,Alex. Herculano,41.135683,-8.632403,VNG1,34,BUS,12,#FF7900
907,28J2,28 De Janeiro,41.136714,-8.633045,VNG1,35,BUS,12,#FF7900
907,CCB2,Camilo C. Branco,41.138407,-8.633672,VNG1,36,BUS,12,#FF7900
907,ARRB2,Arrábidashopping,41.139194,-8.635694,VNG1,37,BUS,12,#FF7900
907,JA2,Jardins Da Arrábida,41.139029,-8.638947,VNG1,38,BUS,12,#FF7900
907,CHAS2,Chãs,41.141417,-8.64175,VNG1,39,BUS,12,#FF7900
907,NOC,Nó Candal,41.145233,-8.640107,VNG1,40,BUS,12,#FF7900
907,GONS2,Gonçalo Sampaio,41.154081,-8.631542,PRT1,41,BUS,12,#FF7900
907,BS9,Boavista (bom Sucesso),41.1557,-8.628376,PRT1,42,BUS,12,#FF7900
704,COD,Lgo Da Codiceira,41.244626,-8.519817,VLG2,1,BUS,12,#FF0000
704,ALXH2,Alex. Herculano,41.242602,-8.52378,VLG2,2,BUS,12,#FF0000
704,ALFN3,Alfena,41.240706,-8.527627,VLG2,3,BUS,12,#FF0000
704,FNT2,Fonte,41.238693,-8.531671,VLG2,4,BUS,12,#FF0000
704,AHRQ2,Afonso Henriques,41.236263,-8.536594,VLG2,5,BUS,12,#FF0000
704,RFND2,R.funda,41.234099,-8.53478,VLG2,6,BUS,12,#FF0000
704,PSR2,Passarias,41.230557,-8.538276,VLG2,7,BUS,12,#FF0000
704,MFOT2,Monforte,41.231204,-8.541155,VLG2,8,BUS,12,#FF0000
704,VLR2,Vilar,41.232181,-8.54493,VLG2,9,BUS,12,#FF0000
704,BOVT2,Boavista,41.229863,-8.548517,MAI4,10,BUS,12,#FF0000
704,BEL2,Bela,41.226807,-8.548707,MAI4,11,BUS,12,#FF0000
704,CSE2,C.saúde De Ermesinde,41.22506,-8.5456,MAI4,12,BUS,12,#FF0000
704,MARG2,Marginal,41.222807,-8.547614,MAI4,13,BUS,12,#FF0000
704,RNF2,R.nova Da Fonte,41.220749,-8.546551,MAI4,14,BUS,12,#FF0000
704,5OTR2,5 De Outubro,41.217954,-8.547174,MAI4,15,BUS,12,#FF0000
704,BVE2,Ermesinde - B. V.,41.217285,-8.550858,MAI4,16,BUS,12,#FF0000
704,ERMI2,Ermesinde (igreja),41.218781,-8.552824,MAI4,17,BUS,12,#FF0000
704,ERM3,Ermesinde (estação),41.216572,-8.553644,MAI4,18,BUS,12,#FF0000
704,CRZ2,Cruzeiro,41.213274,-8.554362,MAI4,19,BUS,12,#FF0000
704,JDEU4,João De Deus,41.209251,-8.555748,MAI4,20,BUS,12,#FF0000
704,PVH1,Pavilhão Cpn,41.20755,-8.556126,MAI4,21,BUS,12,#FF0000
704,PML1,Palmilheira,41.204733,-8.556278,MAI4,22,BUS,12,#FF0000
704,AVLM1,Av.lidador Da Maia,41.205665,-8.561124,MAI4,23,BUS,12,#FF0000
704,1ALDG2,Alameda Da Granja,41.205557,-8.564125,MAI4,24,BUS,12,#FF0000
704,1PPI1,Parque Pícua,41.203822,-8.565325,MAI4,25,BUS,12,#FF0000
704,CORI2,Coriscos,41.203248,-8.571588,MAI4,26,BUS,12,#FF0000
704,CCOR,Casa Do Corim,41.201915,-8.573229,MAI4,27,BUS,12,#FF0000
704,CORM2,Corim,41.20038,-8.57467,MAI4,28,BUS,12,#FF0000
704,BRO2,Brás Oleiro,41.19784,-8.57595,MAI4,29,BUS,12,#FF0000
704,SGM,S. Gemil,41.196557,-8.576387,MAI4,30,BUS,12,#FF0000
704,FRN2,Forno,41.194667,-8.577713,MAI4,31,BUS,12,#FF0000
704,CRPO2,Crespo,41.192475,-8.579737,MAI4,32,BUS,12,#FF0000
704,GIT2,Giesta,41.19078,-8.580367,MAI4,33,BUS,12,#FF0000
704,TRI2,Triana,41.188944,-8.580726,MAI4,34,BUS,12,#FF0000
704,AFEI2,Areosa (feira),41.186024,-8.581204,MAI4,35,BUS,12,#FF0000
704,ARSM2,Areosa (mercado),41.18236,-8.582909,MAI4,36,BUS,12,#FF0000
704,ARS5,Areosa,41.181499,-8.583984,PRT3,37,BUS,12,#FF0000
704,ENX2,Enxurreiras,41.179851,-8.588559,PRT3,38,BUS,12,#FF0000
704,ASP4,Asprela,41.182194,-8.596472,PRT3,39,BUS,12,#FF0000
704,HSJ11,Hosp. S. João (circunvalação),41.183112,-8.599938,PRT3,40,BUS,12,#FF0000
704,IPO5,Ipo (circunval.),41.184504,-8.605666,PRT3,41,BUS,12,#FF0000
704,ST2,S. Tomé,41.184467,-8.610195,PRT3,42,BUS,12,#FF0000
704,AML3,Amial,41.183612,-8.612394,PRT3,43,BUS,12,#FF0000
704,AZ,Azenha,41.181627,-8.613706,PRT3,44,BUS,12,#FF0000
704,BLG2,Berlengas,41.179523,-8.613963,PRT3,45,BUS,12,#FF0000
704,TLHR2,Telheira,41.177192,-8.614195,PRT3,46,BUS,12,#FF0000
704,CAM3,Carlos Amarante,41.175455,-8.61387,PRT3,47,BUS,12,#FF0000
704,CI32,Cintura Interna,41.17363,-8.613222,PRT1,48,BUS,12,#FF0000
704,ADA2,Arca D Água,41.17188,-8.614477,PRT1,49,BUS,12,#FF0000
704,RPM2,R.particular Monsanto,41.171893,-8.616895,PRT1,50,BUS,12,#FF0000
704,MSTO2,Monsanto,41.170359,-8.620191,PRT1,51,BUS,12,#FF0000
704,BVLH2,Bica Velha,41.167831,-8.620647,PRT1,52,BUS,12,#FF0000
704,NAT1,Natária,41.167333,-8.624222,PRT1,53,BUS,12,#FF0000
704,CVI6,Carvalhido,41.166589,-8.627015,PRT1,54,BUS,12,#FF0000
704,CSBV1,Casa De Saúde Da Boavista,41.165012,-8.631034,PRT1,55,BUS,12,#FF0000
704,MRS2,Moreira Sá,41.162441,-8.63292,PRT1,56,BUS,12,#FF0000
704,CMS5,Casa Da Música (metro),41.161279,-8.629856,PRT1,57,BUS,12,#FF0000
209,PAST1,Pasteleira,41.155776,-8.654522,PRT2,1,BUS,12,#187EC2
209,FLUN3,Fluvial (norte),41.153028,-8.655167,PRT2,2,BUS,12,#187EC2
209,PLM2,Palmeiras,41.152636,-8.651333,PRT2,3,BUS,12,#187EC2
209,ALX1,Aleixo,41.15257,-8.649493,PRT2,4,BUS,12,#187EC2
209,MARB,Mocidade Arrábida,41.151474,-8.646334,PRT2,5,BUS,12,#187EC2
209,LPC,Largo Pinto Correia,41.150722,-8.645194,PRT2,6,BUS,12,#187EC2
209,TEC,Tv. Entre Campos,41.148889,-8.643222,PRT2,7,BUS,12,#187EC2
209,FCA,Faculdade Arquitetura,41.15025,-8.637667,PRT1,8,BUS,12,#187EC2
209,PLNT2,Planetário,41.152694,-8.63725,PRT1,9,BUS,12,#187EC2
209,GGT2,Gólgota,41.152444,-8.634111,PRT1,10,BUS,12,#187EC2
209,JM2,Junta Massarelos,41.152528,-8.630306,PRT1,11,BUS,12,#187EC2
209,PRG1,Pr. Da Galiza,41.153444,-8.626333,PRT1,12,BUS,12,#187EC2
209,BS1,Boavista - B.sucesso,41.156403,-8.62793,PRT1,13,BUS,12,#187EC2
209,BCM2,Boavista-casa Da Música,41.15978,-8.6286,PRT1,14,BUS,12,#187EC2
209,GRC1,Graciosa,41.162921,-8.627502,PRT1,15,BUS,12,#187EC2
209,CVI4,Carvalhido,41.16632,-8.626489,PRT1,16,BUS,12,#187EC2
209,HPRL3,Hospital Da Prelada,41.169972,-8.629111,PRT1,17,BUS,12,#187EC2
209,CTS1,Castelos,41.168611,-8.630222,PRT1,18,BUS,12,#187EC2
209,MLAM1,Maria Lamas,41.17,-8.632111,PRT1,19,BUS,12,#187EC2
209,CPR1,Casa Da Prelada,41.173,-8.633167,PRT2,20,BUS,12,#187EC2
209,PREL2,Prelada,41.173402,-8.637067,PRT2,21,BUS,12,#187EC2
ZC,AANT5,Alameda Das Antas,41.162788,-8.58225,PRT1,1,BUS,12,#187EC2
ZC,EDRG1,Estádio Do Dragão,41.160278,-8.583806,PRT1,2,BUS,12,#187EC2
ZC,CRJ1,Corujeira,41.159285,-8.580922,PRT3,3,BUS,12,#187EC2
ZC,PCRJ1,Pr. Da Corujeira,41.156919,-8.579865,PRT3,4,BUS,12,#187EC2
ZC,JFC,Junta Freg. Campanhã,41.158167,-8.578587,PRT3,5,BUS,12,#187EC2
ZC,FSTO1,Ferr. Dos Santos,41.159722,-8.577472,PRT3,6,BUS,12,#187EC2
ZC,BFAL1,Br. Falcão,41.158622,-8.575352,PRT3,7,BUS,12,#187EC2
ZC,MCAM3,Monte Campanhã,41.156858,-8.574754,PRT3,8,BUS,12,#187EC2
ZC,ICAM1,Igreja Campanhã,41.154861,-8.574168,PRT3,9,BUS,12,#187EC2
ZC,QBNJ2,Quinta De Bonjóia,41.152834,-8.576883,PRT3,10,BUS,12,#187EC2
ZC,TBNJ2,Travessa De Bonjóia,41.15267,-8.5798,PRT3,11,BUS,12,#187EC2
ZC,PINC2,Pinheiro De Campanhã,41.151635,-8.581866,PRT1,12,BUS,12,#187EC2
ZC,CMP5,Campanhã,41.14862,-8.584059,PRT1,13,BUS,12,#187EC2
ZC,NDA1,Noeda,41.146187,-8.584223,PRT1,14,BUS,12,#187EC2
ZC,EDP1,Edp,41.145413,-8.579668,PRT1,15,BUS,12,#187EC2
ZC,FRX3,Freixo,41.146211,-8.578232,PRT3,16,BUS,12,#187EC2
ZC,RSH,Sra. Da Hora,41.145325,-8.576677,PRT3,17,BUS,12,#187EC2
ZC,SP3,S. Pedro,41.146939,-8.573315,PRT3,18,BUS,12,#187EC2
ZC,MERL,Meiral,41.14874,-8.57254,PRT3,19,BUS,12,#187EC2
ZC,VML,Viela Meiral,41.14957,-8.571063,PRT3,20,BUS,12,#187EC2
ZC,LGT1,Lagarteiro,41.151533,-8.568654,PRT3,21,BUS,12,#187EC2
ZC,AZV1,Azevedo,41.151523,-8.566438,PRT3,22,BUS,12,#187EC2
ZC,TVA1,Tv. Aldeia,41.152292,-8.563439,PRT3,23,BUS,12,#187EC2
ZC,PNG3,Pêgo Negro,41.154743,-8.56011,PRT3,24,BUS,12,#187EC2
ZC,JD1,João De Deus,41.15775,-8.557997,PRT3,25,BUS,12,#187EC2
ZC,AREI,Areias,41.159245,-8.555263,PRT3,26,BUS,12,#187EC2
601,CORD3,Cordoaria,41.146386,-8.615212,PRT1,1,BUS,12,#00AC00
601,CMO,Carmo,41.147223,-8.616926,PRT1,2,BUS,12,#00AC00
601,HSA5,Hosp. St. António,41.147766,-8.62245,PRT1,3,BUS,12,#00AC00
601,PAL3,Palácio,41.149512,-8.625532,PRT1,4,BUS,12,#00AC00
601,PRG1,Pr. Da Galiza,41.153444,-8.626333,PRT1,5,BUS,12,#00AC00
601,BS1,Boavista - B.sucesso,41.156403,-8.62793,PRT1,6,BUS,12,#00AC00
601,BCM3,Boavista-casa Da Música,41.159458,-8.628619,PRT1,7,BUS,12,#00AC00
601,GRC1,Graciosa,41.162921,-8.627502,PRT1,8,BUS,12,#00AC00
601,CSBV,Casa De Saúde Da Boavista,41.164532,-8.632138,PRT1,9,BUS,12,#00AC00
601,SDP1,Sidónio Pais,41.164563,-8.637004,PRT1,10,BUS,12,#00AC00
601,FZIN1,Francos Z. Industr,41.169422,-8.644654,PRT2,11,BUS,12,#00AC00
601,RAEP1,Rot. A.e.p.,41.176894,-8.65371,PRT2,12,BUS,12,#00AC00
601,CONT,Continente,41.17983,-8.65704,MTS1,13,BUS,12,#00AC00
601,HIPD,Hipódromo,41.197589,-8.68371,MTS2,14,BUS,12,#00AC00
601,QTC1,Q.ta Da Conceicão,41.19509,-8.686557,MTS2,15,BUS,12,#00AC00
601,C61,Cais 6,41.193783,-8.689155,MTS2,16,BUS,12,#00AC00
601,QSTG1,Quinta De Santiago,41.191635,-8.692329,MTS2,17,BUS,12,#00AC00
601,1ILEC1,Igreja De Leça,41.193567,-8.696674,MTS2,18,BUS,12,#00AC00
601,AMR3,Amorosa,41.200644,-8.696377,MTS2,19,BUS,12,#00AC00
601,REXP2,Rot. Da Exponor,41.201694,-8.694139,MTS2,20,BUS,12,#00AC00
601,FMAI2,Francisco Maia,41.204361,-8.692028,MTS2,21,BUS,12,#00AC00
601,LFC2,Leça F. Clube,41.204528,-8.688528,MTS2,22,BUS,12,#00AC00
601,IKEA1,Mar Shopping - Ikea,41.2093,-8.689555,MTS2,23,BUS,12,#00AC00
601,FTAV1,Fernando Távora,41.210585,-8.683252,MTS2,24,BUS,12,#00AC00
601,IDM1,Infanta D. Mafalda,41.2132,-8.683238,MTS2,25,BUS,12,#00AC00
601,GTN1,Gatanhal,41.214064,-8.679606,MTS2,26,BUS,12,#00AC00
601,BLD1,Baldões,41.217478,-8.679738,MTS2,27,BUS,12,#00AC00
601,TTS1,Tv.trás,41.220089,-8.678877,MTS2,28,BUS,12,#00AC00
601,FRRS1,Farrapas,41.222399,-8.678584,MTS2,29,BUS,12,#00AC00
601,ROR1,R.oriental,41.225089,-8.680488,MTS2,30,BUS,12,#00AC00
601,FRXI3,Freixieiro (e.n.107),41.225951,-8.681101,MTS2,31,BUS,12,#00AC00
601,TLHA1,Telheira,41.230311,-8.67546,VCD8,32,BUS,12,#00AC00
